experiment_id,score,one_minus_nmae,avg_nmae,ficr,worst_month_score,high_generation_score,delta_score,delta_one_minus_nmae,delta_avg_nmae,delta_ficr,delta_worst_month_score,delta_high_generation_score,method,alpha_kpx_group_1,alpha_kpx_group_2,alpha_kpx_group_3,verdict,reason
baseline_w4,0.6117673564727266,0.8700286771288893,0.12997132287111068,0.3535060358165638,0.5917149198256562,0.6001969855349586,0.0,0.0,0.0,0.0,0.0,0.0,baseline,1.0,1.0,1.0,Baseline,fixed W4 baseline
A2_group_0.970_0.975_1.020,0.6024079654430742,0.8689733168800549,0.13102668311994514,0.33584261400609355,,,-0.009359391029652442,-0.0010553602488344582,0.0010553602488344582,-0.01766342181047026,,,A2_group,0.97,0.975,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.975_1.025,0.6028147442531989,0.8690730291597416,0.13092697084025837,0.3365564593466563,,,-0.0089526122195277,-0.0009556479691477104,0.0009556479691476827,-0.016949576469907524,,,A2_group,0.97,0.975,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.975_1.030,0.6030018812673814,0.8691671853450371,0.1308328146549629,0.33683657718972565,,,-0.008765475205345208,-0.0008614917838521974,0.0008614917838522251,-0.016669458626838163,,,A2_group,0.97,0.975,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.980_0.970,0.600455779044236,0.8676948018005765,0.13230519819942357,0.33321675628789543,,,-0.011311577428490649,-0.002333875328312862,0.00233387532831289,-0.02028927952866838,,,A2_group,0.97,0.98,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.980_0.975,0.6006393037580252,0.8678645939068999,0.13213540609310015,0.3334140136091505,,,-0.011128052714701409,-0.0021640832219894657,0.0021640832219894657,-0.020092022207413296,,,A2_group,0.97,0.98,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.980_0.980,0.6010533479061919,0.8680263746739335,0.1319736253260665,0.3340803211384504,,,-0.010714008566534705,-0.0020023024549558066,0.0020023024549558066,-0.019425714678113437,,,A2_group,0.97,0.98,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.980_0.985,0.601468971689866,0.8681814855515312,0.1318185144484688,0.3347564578282008,,,-0.010298384782860603,-0.0018471915773581316,0.0018471915773581038,-0.01874957798836302,,,A2_group,0.97,0.98,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.980_0.990,0.601850474267614,0.8683307522809719,0.13166924771902813,0.33537019625425607,,,-0.009916882205112665,-0.0016979248479174203,0.001697924847917448,-0.018135839562307743,,,A2_group,0.97,0.98,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.980_0.995,0.6021118666784646,0.8684738050939989,0.13152619490600118,0.3357499282629304,,,-0.009655489794262007,-0.0015548720348904643,0.001554872034890492,-0.017756107553633438,,,A2_group,0.97,0.98,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.980_1.000,0.6023317172137403,0.868609476774423,0.131390523225577,0.3360539576530576,,,-0.009435639258986273,-0.001419200354466299,0.0014192003544663268,-0.01745207816350619,,,A2_group,0.97,0.98,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.980_1.005,0.6025184787131006,0.8687369338527953,0.1312630661472047,0.33630002357340594,,,-0.009248877759626017,-0.0012917432760940484,0.0012917432760940206,-0.017206012243157875,,,A2_group,0.97,0.98,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.980_1.010,0.602897188980353,0.8688577158335927,0.13114228416640727,0.3369366621271133,,,-0.00887016749237357,-0.0011709612952965909,0.0011709612952965909,-0.016569373689450495,,,A2_group,0.97,0.98,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.980_1.015,0.6031530439055346,0.8689717989126311,0.13102820108736896,0.33733428889843814,,,-0.008614312567192028,-0.0010568782162582169,0.0010568782162582724,-0.016171746918125673,,,A2_group,0.97,0.98,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.980_1.020,0.60322153539511,0.8690792684960019,0.13092073150399808,0.33736380229421803,,,-0.008545821077616589,-0.0009494086328873941,0.0009494086328873941,-0.016142233522345784,,,A2_group,0.97,0.98,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.980_1.025,0.6036283142052348,0.8691789807756887,0.1308210192243113,0.3380776476347808,,,-0.008139042267491847,-0.0008496963532006463,0.0008496963532006185,-0.015428388181782993,,,A2_group,0.97,0.98,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.980_1.030,0.6038154512194172,0.8692731369609842,0.13072686303901584,0.33835776547785007,,,-0.007951905253309466,-0.0007555401679051332,0.000755540167905161,-0.015148270338713743,,,A2_group,0.97,0.98,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.985_0.970,0.6012094630825511,0.8677827422355419,0.13221725776445817,0.33463618392956035,,,-0.010557893390175543,-0.0022459348933474566,0.0022459348933474843,-0.018869851887003464,,,A2_group,0.97,0.985,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.985_0.975,0.6013929877963403,0.8679525343418653,0.13204746565813472,0.3348334412508154,,,-0.010374368676386303,-0.00207614278702406,0.0020761427870240323,-0.018672594565748435,,,A2_group,0.97,0.985,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.985_0.980,0.601807031944507,0.8681143151088989,0.13188568489110106,0.33549974878011524,,,-0.0099603245282196,-0.001914362019990401,0.0019143620199903733,-0.018006287036448576,,,A2_group,0.97,0.985,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.985_0.985,0.6022226557281811,0.8682694259864966,0.13173057401350338,0.3361758854698657,,,-0.009544700744545498,-0.001759251142392726,0.0017592511423926982,-0.017330150346698103,,,A2_group,0.97,0.985,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.985_0.990,0.6026041583059292,0.8684186927159373,0.1315813072840627,0.33678962389592093,,,-0.009163198166797448,-0.0016099844129520147,0.0016099844129520147,-0.016716411920642882,,,A2_group,0.97,0.985,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.985_0.995,0.6028655507167797,0.8685617455289643,0.13143825447103577,0.33716935590459524,,,-0.008901805755946901,-0.0014669315999250587,0.0014669315999250865,-0.016336679911968577,,,A2_group,0.97,0.985,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.985_1.000,0.6030854012520555,0.8686974172093884,0.13130258279061158,0.3374733852947225,,,-0.008681955220671167,-0.0013312599195008934,0.0013312599195008934,-0.01603265052184133,,,A2_group,0.97,0.985,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.985_1.005,0.6032721627514158,0.8688248742877608,0.13117512571223924,0.3377194512150708,,,-0.0084951937213108,-0.0012038028411285318,0.0012038028411285595,-0.015786584601493014,,,A2_group,0.97,0.985,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.985_1.010,0.6036508730186682,0.8689456562685581,0.13105434373144187,0.33835608976877823,,,-0.008116483454058465,-0.0010830208603311853,0.0010830208603311853,-0.015149946047785579,,,A2_group,0.97,0.985,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.985_1.015,0.6039067279438498,0.8690597393475965,0.13094026065240352,0.33875371654010306,,,-0.007860628528876812,-0.0009689377812928113,0.000968937781292839,-0.014752319276460757,,,A2_group,0.97,0.985,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.985_1.020,0.6039752194334251,0.8691672089309673,0.13083279106903267,0.3387832299358829,,,-0.007792137039301483,-0.0008614681979219885,0.0008614681979219885,-0.014722805880680923,,,A2_group,0.97,0.985,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.985_1.025,0.6043819982435499,0.8692669212106542,0.13073307878934584,0.3394970752764457,,,-0.007385358229176742,-0.0007617559182351297,0.0007617559182351574,-0.014008960540118132,,,A2_group,0.97,0.985,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.985_1.030,0.6045691352577323,0.8693610773959496,0.13063892260405044,0.339777193119515,,,-0.00719822121499436,-0.0006675997329397276,0.0006675997329397554,-0.013728842697048826,,,A2_group,0.97,0.985,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.990_0.970,0.6022286291001716,0.867854371888374,0.13214562811162597,0.3366028863119692,,,-0.009538727372555011,-0.0021743052405153174,0.0021743052405152896,-0.016903149504594595,,,A2_group,0.97,0.99,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.990_0.975,0.6024121538139608,0.8680241639946975,0.13197583600530252,0.33680014363322425,,,-0.009355202658765771,-0.00200451313419181,0.0020045131341918376,-0.016705892183339566,,,A2_group,0.97,0.99,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.990_0.980,0.6028261979621277,0.8681859447617312,0.13181405523826886,0.3374664511625241,,,-0.008941158510598957,-0.0018427323671581508,0.0018427323671581786,-0.016039584654039707,,,A2_group,0.97,0.99,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.990_0.985,0.6032418217458018,0.8683410556393288,0.13165894436067116,0.3381425878522746,,,-0.008525534726924855,-0.0016876214895604758,0.0016876214895604758,-0.015363447964289234,,,A2_group,0.97,0.99,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.990_0.990,0.6036233243235496,0.8684903223687694,0.1315096776312305,0.3387563262783298,,,-0.008144032149177027,-0.0015383547601198755,0.00153835476011982,-0.014749709538234013,,,A2_group,0.97,0.99,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.990_0.995,0.6038847167344003,0.8686333751817964,0.13136662481820358,0.33913605828700416,,,-0.007882639738326369,-0.0013953019470929195,0.0013953019470928918,-0.014369977529559652,,,A2_group,0.97,0.99,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.990_1.000,0.604104567269676,0.8687690468622206,0.1312309531377794,0.33944008767713135,,,-0.007662789203050635,-0.0012596302666687542,0.0012596302666687265,-0.01406594813943246,,,A2_group,0.97,0.99,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.990_1.005,0.6042913287690364,0.8688965039405929,0.13110349605940708,0.3396861535974797,,,-0.007476027703690269,-0.0011321731882963926,0.0011321731882963926,-0.01381988221908409,,,A2_group,0.97,0.99,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.990_1.010,0.6046700390362887,0.8690172859213904,0.13098271407860965,0.3403227921511871,,,-0.007097317436437933,-0.001011391207498935,0.0010113912074989628,-0.01318324366537671,,,A2_group,0.97,0.99,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.990_1.015,0.6049258939614703,0.8691313690004286,0.13086863099957133,0.3407204189225119,,,-0.00684146251125628,-0.0008973081284606721,0.0008973081284606443,-0.012785616894051888,,,A2_group,0.97,0.99,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.990_1.020,0.6049943854510457,0.8692388385837996,0.13076116141620045,0.3407499323182918,,,-0.006772971021680951,-0.0007898385450897383,0.000789838545089766,-0.012756103498271998,,,A2_group,0.97,0.99,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.990_1.025,0.6054011642611704,0.8693385508634863,0.13066144913651367,0.34146377765885455,,,-0.00636619221155621,-0.0006901262654029905,0.0006901262654029905,-0.012042258157709262,,,A2_group,0.97,0.99,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.990_1.030,0.6055883012753528,0.8694327070487817,0.13056729295121824,0.34174389550192386,,,-0.006179055197373828,-0.0005959700801075885,0.0005959700801075607,-0.011762140314639957,,,A2_group,0.97,0.99,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.995_0.970,0.6029311093301993,0.8679069950748313,0.13209300492516876,0.3379552235855674,,,-0.008836247142527287,-0.0021216820540580494,0.002121682054058077,-0.015550812230996414,,,A2_group,0.97,0.995,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.995_0.975,0.6031146340439886,0.8680767871811547,0.13192321281884534,0.33815248090682243,,,-0.008652722428738047,-0.001951889947734653,0.001951889947734653,-0.015353554909741385,,,A2_group,0.97,0.995,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.995_0.980,0.6035286781921553,0.8682385679481883,0.13176143205181168,0.3388187884361223,,,-0.008238678280571343,-0.001790109180700994,0.001790109180700994,-0.014687247380441526,,,A2_group,0.97,0.995,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.995_0.985,0.6039443019758294,0.868393678825786,0.13160632117421397,0.33949492512587276,,,-0.007823054496897242,-0.0016349983031033188,0.001634998303103291,-0.014011110690691053,,,A2_group,0.97,0.995,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.995_0.990,0.6043258045535773,0.8685429455552267,0.13145705444477332,0.340108663551928,,,-0.007441551919149303,-0.0014857315736626076,0.0014857315736626353,-0.013397372264635832,,,A2_group,0.97,0.995,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.995_0.995,0.604587196964428,0.8686859983682537,0.13131400163174636,0.34048839556060234,,,-0.007180159508298645,-0.0013426787606356516,0.0013426787606356794,-0.013017640255961471,,,A2_group,0.97,0.995,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.995_1.000,0.6048070474997037,0.8688216700486778,0.1311783299513222,0.34079242495072953,,,-0.006960308973022911,-0.0012070070802114863,0.001207007080211514,-0.01271361086583428,,,A2_group,0.97,0.995,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.995_1.005,0.604993808999064,0.8689491271270501,0.1310508728729499,0.3410384908710779,,,-0.0067735474736626555,-0.0010795500018392357,0.001079550001839208,-0.012467544945485909,,,A2_group,0.97,0.995,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.995_1.010,0.6053725192663164,0.8690699091078475,0.13093009089215246,0.3416751294247853,,,-0.006394837206410209,-0.0009587680210417782,0.0009587680210417782,-0.011830906391778528,,,A2_group,0.97,0.995,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.995_1.015,0.605628374191498,0.8691839921868858,0.13081600781311414,0.3420727561961101,,,-0.0061389822812286665,-0.0008446849420035152,0.0008446849420034597,-0.011433279620453707,,,A2_group,0.97,0.995,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.995_1.020,0.6056968656810734,0.8692914617702567,0.13070853822974327,0.34210226959189,,,-0.006070490791653227,-0.0007372153586325814,0.0007372153586325814,-0.011403766224673817,,,A2_group,0.97,0.995,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.995_1.025,0.6061036444911981,0.8693911740499435,0.1306088259500565,0.34281611493245273,,,-0.005663711981528485,-0.0006375030789458336,0.0006375030789458058,-0.010689920884111082,,,A2_group,0.97,0.995,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_0.995_1.030,0.6062907815053805,0.869485330235239,0.13051466976476103,0.34309623277552204,,,-0.005476574967346104,-0.0005433468936503205,0.0005433468936503483,-0.010409803041041776,,,A2_group,0.97,0.995,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.000_0.970,0.6036519885032526,0.8679435477873385,0.13205645221266152,0.3393604292191667,,,-0.008115367969473986,-0.0020851293415508065,0.0020851293415508343,-0.014145606597397109,,,A2_group,0.97,1.0,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.000_0.975,0.6038355132170419,0.8681133398936619,0.1318866601063381,0.33955768654042173,,,-0.007931843255684745,-0.00191533723522741,0.00191533723522741,-0.01394834927614208,,,A2_group,0.97,1.0,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.000_0.980,0.6042495573652086,0.8682751206606956,0.1317248793393044,0.3402239940697216,,,-0.007517799107518042,-0.001753556468193751,0.0017535564681937232,-0.013282041746842221,,,A2_group,0.97,1.0,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.000_0.985,0.6046651811488827,0.8684302315382932,0.13156976846170673,0.34090013075947206,,,-0.00710217532384394,-0.001598445590596076,0.0015984455905960482,-0.012605905057091749,,,A2_group,0.97,1.0,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.000_0.990,0.6050466837266306,0.868579498267734,0.13142050173226605,0.3415138691855273,,,-0.006720672746096001,-0.0014491788611553647,0.0014491788611553647,-0.011992166631036527,,,A2_group,0.97,1.0,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.000_0.995,0.6053080761374813,0.8687225510807609,0.13127744891923912,0.3418936011942016,,,-0.006459280335245343,-0.0013061260481284087,0.0013061260481284365,-0.011612434622362222,,,A2_group,0.97,1.0,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.000_1.000,0.6055279266727569,0.8688582227611851,0.13114177723881495,0.34219763058432884,,,-0.00623942979996972,-0.0011704543677042434,0.0011704543677042711,-0.011308405232234975,,,A2_group,0.97,1.0,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.000_1.005,0.6057146881721173,0.8689856798395574,0.13101432016044262,0.34244369650467715,,,-0.006052668300609354,-0.0010429972893318817,0.0010429972893319372,-0.01106233931188666,,,A2_group,0.97,1.0,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.000_1.010,0.6060933984393697,0.8691064618203548,0.13089353817964522,0.3430803350583846,,,-0.005673958033356907,-0.0009222153085345353,0.0009222153085345353,-0.010425700758179224,,,A2_group,0.97,1.0,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.000_1.015,0.6063492533645513,0.8692205448993932,0.13077945510060687,0.3434779618297094,,,-0.005418103108175365,-0.0008081322294961613,0.000808132229496189,-0.010028073986854402,,,A2_group,0.97,1.0,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.000_1.020,0.6064177448541266,0.869328014482764,0.13067198551723602,0.34350747522548924,,,-0.005349611618600036,-0.0007006626461253385,0.0007006626461253385,-0.009998560591074568,,,A2_group,0.97,1.0,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.000_1.025,0.6068245236642514,0.8694277267624508,0.13057227323754922,0.34422132056605204,,,-0.004942832808475184,-0.0006009503664384797,0.0006009503664385352,-0.009284715250511777,,,A2_group,0.97,1.0,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.000_1.030,0.6070116606784338,0.8695218829477462,0.1304781170522538,0.34450143840912134,,,-0.004755695794292802,-0.0005067941811430776,0.0005067941811431054,-0.009004597407442472,,,A2_group,0.97,1.0,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.005_0.970,0.6040988857333756,0.867960011751102,0.13203998824889795,0.3402377597156492,,,-0.007668470739351063,-0.002068665377787271,0.002068665377787271,-0.013268276100914633,,,A2_group,0.97,1.005,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.005_0.975,0.6042824104471649,0.8681298038574254,0.13187019614257453,0.3404350170369043,,,-0.007484946025561712,-0.0018988732714638745,0.0018988732714638468,-0.013071018779659493,,,A2_group,0.97,1.005,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.005_0.980,0.6046964545953317,0.8682915846244592,0.13170841537554084,0.34110132456620423,,,-0.007070901877394897,-0.0017370925044301044,0.00173709250443016,-0.012404711250359579,,,A2_group,0.97,1.005,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.005_0.985,0.6051120783790057,0.8684466955020569,0.13155330449794314,0.3417774612559546,,,-0.006655278093720907,-0.0015819816268324294,0.0015819816268324571,-0.011728574560609217,,,A2_group,0.97,1.005,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.005_0.990,0.6054935809567537,0.8685959622314975,0.13140403776850249,0.3423911996820099,,,-0.006273775515972968,-0.0014327148973918291,0.0014327148973918014,-0.01111483613455394,,,A2_group,0.97,1.005,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.005_0.995,0.6057549733676043,0.8687390150445244,0.13126098495547556,0.3427709316906842,,,-0.00601238310512231,-0.0012896620843648732,0.0012896620843648732,-0.010735104125879635,,,A2_group,0.97,1.005,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.005_1.000,0.6059748239028799,0.8688746867249486,0.13112531327505136,0.3430749610808113,,,-0.005792532569846687,-0.0011539904039407078,0.00115399040394068,-0.010431074735752499,,,A2_group,0.97,1.005,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.005_1.005,0.6061615854022404,0.869002143803321,0.13099785619667906,0.34332102700115974,,,-0.00560577107048621,-0.0010265333255683462,0.001026533325568374,-0.010185008815404073,,,A2_group,0.97,1.005,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.005_1.010,0.6065402956694927,0.8691229257841183,0.13087707421588166,0.3439576655548671,,,-0.005227060803233874,-0.0009057513447709997,0.000905751344770972,-0.009548370261696693,,,A2_group,0.97,1.005,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.005_1.015,0.6067961505946744,0.8692370088631567,0.1307629911368433,0.34435529232619205,,,-0.004971205878052221,-0.0007916682657326257,0.0007916682657326257,-0.00915074349037176,,,A2_group,0.97,1.005,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.005_1.020,0.6068646420842497,0.8693444784465275,0.13065552155347246,0.3443848057219719,,,-0.004902714388476892,-0.0006841986823618029,0.0006841986823617752,-0.009121230094591926,,,A2_group,0.97,1.005,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.005_1.025,0.6072714208943745,0.8694441907262144,0.13055580927378566,0.3450986510625346,,,-0.00449593557835215,-0.0005844864026749441,0.0005844864026749719,-0.00840738475402919,,,A2_group,0.97,1.005,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.005_1.030,0.6074585579085569,0.8695383469115098,0.13046165308849023,0.3453787689056039,,,-0.004308798564169769,-0.0004903302173795421,0.0004903302173795421,-0.00812726691095994,,,A2_group,0.97,1.005,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.010_0.970,0.6045964932064151,0.8679586802716011,0.13204131972839891,0.341234306141229,,,-0.007170863266311556,-0.0020699968572882588,0.002069996857288231,-0.012271729675334797,,,A2_group,0.97,1.01,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.010_0.975,0.6047800179202043,0.8681284723779246,0.1318715276220755,0.34143156346248404,,,-0.006987338552522315,-0.0019002047509647513,0.0019002047509648068,-0.012074472354079768,,,A2_group,0.97,1.01,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.010_0.980,0.6051940620683711,0.8682902531449582,0.1317097468550418,0.3420978709917839,,,-0.006573294404355501,-0.0017384239839310922,0.00173842398393112,-0.01140816482477991,,,A2_group,0.97,1.01,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.010_0.985,0.6056096858520451,0.8684453640225559,0.13155463597744413,0.3427740076815344,,,-0.00615767062068151,-0.0015833131063334172,0.001583313106333445,-0.010732028135029437,,,A2_group,0.97,1.01,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.010_0.990,0.605991188429793,0.8685946307519965,0.13140536924800347,0.3433877461075896,,,-0.0057761680429335716,-0.0014340463768928169,0.0014340463768927891,-0.010118289708974215,,,A2_group,0.97,1.01,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.010_0.995,0.6062525808406437,0.8687376835650235,0.13126231643497654,0.3437674781162639,,,-0.005514775632082913,-0.001290993563865861,0.001290993563865861,-0.00973855770029991,,,A2_group,0.97,1.01,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.010_1.000,0.6064724313759193,0.8688733552454476,0.13112664475455235,0.34407150750639115,,,-0.00529492509680729,-0.0011553218834416956,0.0011553218834416679,-0.009434528310172663,,,A2_group,0.97,1.01,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.010_1.005,0.6066591928752797,0.86900081232382,0.13099918767618002,0.34431757342673946,,,-0.005108163597446924,-0.001027864805069334,0.001027864805069334,-0.009188462389824348,,,A2_group,0.97,1.01,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.010_1.010,0.6070379031425321,0.8691215943046173,0.13087840569538264,0.3449542119804469,,,-0.0047294533301944774,-0.0009070828242719875,0.0009070828242719597,-0.008551823836116912,,,A2_group,0.97,1.01,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.010_1.015,0.6072937580677137,0.8692356773836557,0.1307643226163443,0.3453518387517717,,,-0.004473598405012935,-0.0007929997452336135,0.0007929997452336135,-0.00815419706479209,,,A2_group,0.97,1.01,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.010_1.020,0.607362249557289,0.8693431469670265,0.13065685303297345,0.34538135214755156,,,-0.004405106915437607,-0.0006855301618627907,0.0006855301618627629,-0.008124683669012256,,,A2_group,0.97,1.01,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.010_1.025,0.6077690283674139,0.8694428592467134,0.13055714075328662,0.34609519748811435,,,-0.003998328105312754,-0.0005858178821759319,0.0005858178821759319,-0.007410838328449465,,,A2_group,0.97,1.01,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.010_1.030,0.6079561653815962,0.8695370154320088,0.13046298456799119,0.34637531533118365,,,-0.0038111910911303726,-0.0004916616968805299,0.0004916616968805021,-0.00713072048538016,,,A2_group,0.97,1.01,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.015_0.970,0.6052541418414694,0.8679356438294377,0.1320643561705624,0.34257263985350117,,,-0.006513214631257203,-0.002093033299451652,0.0020930332994517076,-0.010933395963062642,,,A2_group,0.97,1.015,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.015_0.975,0.6054376665552587,0.8681054359357611,0.13189456406423897,0.3427698971747562,,,-0.006329689917467962,-0.0019232411931282556,0.0019232411931282833,-0.010736138641807613,,,A2_group,0.97,1.015,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.015_0.980,0.6058517107034255,0.8682672167027947,0.13173278329720528,0.34343620470405617,,,-0.005915645769301148,-0.0017614604260945965,0.0017614604260945965,-0.010069831112507643,,,A2_group,0.97,1.015,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.970_1.015_0.985,0.6062673344870995,0.8684223275803924,0.1315776724196076,0.3441123413938066,,,-0.005500021985627157,-0.0016063495484969215,0.0016063495484969215,-0.009393694422757226,,,A2_group,0.97,1.015,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
